MAL_ID,Members
31196,11122
31201,6113
31202,1004
31221,14463
31223,69467
31227,11672
31229,285727
31231,38237
31233,5891
31234,80024
31238,740
31240,2185229
31244,2942
31245,232578
31246,906
31251,242788
31257,1010
31258,692
31259,999
31261,592
31262,948
31263,926
31264,481
31265,455
31266,608
31267,831
31268,585
31269,509
31280,18257
31283,18737
31289,40684
31297,216482
31298,13726
31309,1118
31310,922
31318,106826
31319,5645
31321,690
31324,60682
31326,93553
31327,122945
31338,369968
31339,566643
31362,2230
31368,61818
31370,14316
31373,1443
31374,263593
31376,267694
31377,920
31378,85995
31380,86191
31387,3253
31389,113506
31402,5428
31404,541638
31405,210865
31410,1161
31414,232649
31417,29289
31418,40953
31422,21589
31426,2799
31430,92604
31433,85779
31439,33530
31440,17760
31442,543555
31448,12124
31452,88628
31454,2896
31456,83825
31467,1054
31478,1386890
31483,79824
31485,5861
31486,4556
31490,218471
31491,25355
31493,1439
31498,32620
31499,42389
31500,105549
31505,771
31507,792
31512,660
31513,717
31517,894
31519,33191
31521,9618
31530,6632
31537,123797
31540,53352
31549,2695
31551,1098
31552,53721
31553,189869
31559,174849
31560,15230
31561,21674
31564,63032
31566,3763
31573,4753
31578,11852
31580,587310
31581,3388
31582,493
31583,529
31584,518
31586,4679
31587,545
31588,112218
31592,142922
31593,12526
31598,21330
31608,6047
31610,34939
31618,2183
31621,51269
31629,198464
31630,137094
31631,15573
31633,13738
31634,7140
31636,455239
31637,553194
31644,484
31645,56050
31646,676550
31658,305526
31665,57059
31668,4838
31669,2926
31670,5264
31675,22818
31676,6527
31680,145151
31683,23288
31685,1540
31686,1800
31687,2645
31689,1273
31704,324136
31706,128768
31710,167283
31711,97480
31715,102726
31716,208755
31722,715106
31733,61022
31736,20613
31737,434588
31738,1573
31741,479666
31747,638
31749,1080
31750,3349
31754,36828
31756,66904
31757,443360
31758,460176
31759,855
31761,907
31762,8560
31763,72669
31764,318201
31765,725776
31769,528
31771,93081
31772,321120
31777,2051
31783,80694
31785,4251
31790,59078
31793,27190
31797,26608
31798,741109
31804,75290
31812,196923
31815,28736
31821,141758
31827,5682
31829,1810
31845,292794
31846,2217
31848,67413
31851,8877
31853,22613
31859,730523
31861,8140
31865,8369
31866,4806
31867,13144
31883,10141
31884,14065
31890,13095
31904,231668
31909,9275
31911,4360
31912,846
31914,119033
31918,56405
31919,2456
31923,3042
31927,10477
31931,98640
31933,1117892
31941,2440
31952,304393
31953,430573
31964,3007488
31966,4598
31967,4905
31973,56490
31978,3399
31980,46421
31984,1403
31988,227732
31989,30323
31994,37950
31997,8389
32005,41582
32011,6497
32013,179835
32015,45620
32023,72573
32026,11804
32032,107492
32034,2098
32038,31517
32039,14199
32041,871
32051,44400
32059,777
32071,99789
32083,109675
32084,5007
32086,107581
32087,838
32088,858
32093,462641
32094,95367
32105,512711
32108,81217
32122,34520
32133,3641
32150,777
32151,7131
32153,28813
32158,1403
32160,4007
32171,55354
32174,9221
32175,84810
32182,2061998
32188,260657
32189,353955
32190,6407
32191,10252
32202,5336
32212,48196
32214,46285
32215,140001
32222,1821
32228,16706
32245,142929
32247,2117
32248,4042
32262,367724
32268,247464
32271,140148
32274,3532
32281,2728736
32282,1133170
32287,16965
32288,937
32289,1103
32291,708
32293,548
32294,4579
32295,877
32296,859
32297,640
32298,783
32301,20792
32309,9514
32313,36128
32316,1684
32321,5987
32323,90352
32324,3080
32345,531
32353,3145
32360,192705
32365,114565
32366,85435
32370,189814
32376,2112
32379,361026
32380,403413
32382,2482
32383,6345
32385,799
32397,2070
32400,2397
32407,158495
32409,35011
32410,11503
32415,11584
32437,10807
32438,217014
32447,42293
32454,12858
32455,15355
32461,5172
32467,4457
32483,64268
32485,155947
32491,134326
32494,143546
32502,3798
32503,1687
32521,1751
32526,182808
32534,2962
32542,768250
32543,2529
32547,49798
32548,4955
32551,73718
32553,97942
32555,40070
32561,57297
32564,743
32566,54766
32571,2964
32572,3297
32574,42548
32582,1482
32595,102056
32601,35070
32603,170199
32606,31159
32607,101967
32608,74269
32615,916021
32636,512
32637,615
32639,494
32642,596
32648,297738
32664,70569
32665,736
32668,120378
32670,1704
32673,134120
32681,151907
32682,19059
32684,4365
32686,399899
32691,5372
32696,131700
32697,20843
32698,110708
32707,1160
32717,20221
32728,1232
32729,824226
32735,6639
32736,1033
32740,24321
32772,8507
32785,4615
32792,34800
32801,176897
32802,10023
32805,6568
32806,3864
32816,4181
32817,3884
32827,346284
32828,318506
32829,27040
32830,2691
32836,36337
32843,39114
32863,71806
32866,59792
32867,853966
32869,42006
32870,37464
32871,42421
32878,48404
32879,6323
32881,21898
32886,3794
32887,451630
32888,1679
32894,4452
32898,2983
32899,453294
32900,189065
32901,718649
32902,282277
32906,7944
32915,55629
32924,131124
32930,83747
32935,1196372
32936,111526
32937,1504710
32943,869
32946,5422
32947,52610
32948,123043
32949,684823
32950,6237
32951,727671
32954,16716
32959,4564
32961,29530
32962,194803
32977,107429
32979,190159
32981,106446
32983,185482
32993,5232
32995,883502
32998,721092
32999,684
33003,160760
33004,40664
33010,132660
33011,9890
33012,132153
33013,31599
33018,124020
33019,44775
33021,13049
33023,85349
33024,6479
33025,6934
33026,4948
33027,8768
33028,322934
33031,44686
33032,34363
33033,7336
33034,25345
33035,12934
33036,116599
33037,27594
33038,5407
33041,26201
33045,14148
33046,46378
33047,221126
33048,3387
33049,387155
33050,349336
33051,143764
33056,6550
33064,22891
33069,18461
33071,173372
33074,8354
33075,60784
33080,84455
33082,60168
33087,4662
33089,81880
33091,95965
33094,157395
33095,186976
33102,8215
33103,4079
33105,1390
33106,7808
33113,20767
33118,7482
33119,5546
33122,527
33129,15292
33142,74111
33144,1295
33145,3193
33148,2317
33149,2746
33150,2350
33151,1299
33152,2234
33155,9644
33156,10816
33157,35780
33161,249567
33163,897
33164,33255
33173,7208
33181,18440
33183,3883
33184,24330
33185,7573
33190,48970
33191,148995
33192,997
33193,870
33195,795
33197,57782
33201,14537
33203,123860
33204,39972
33205,4277
33206,1229303
33208,5087
33209,13615
33218,38875
33219,16753
33221,23995
33222,73400
33225,1618
33226,1229
33228,1327
33232,1938
33240,7356
33241,79504
33242,33708
33244,30744
33245,6978
33247,5090
33248,66933
33253,295423
33254,21346
33255,1097420
33263,104794
33273,463
33274,14822
33276,1364
33280,42167
33281,3050
33282,1021
33283,807
33286,196379
33299,56709
33302,12419
33308,2486
33312,1080
33314,15221
33323,65145
33337,164432
33338,75516
33339,2964
33341,16675
33344,648
33350,47971
33352,1771974
33354,122334
33357,1592
33362,17014
33363,5228
33366,824
33371,31256
33372,62710
33377,115926
33378,28215
33391,2782
33394,9059
33417,90549
33419,17635
33421,208318
33433,177836
33434,2559
33443,5769
33446,13583
33447,16494
33449,733
33454,1033
33455,9360
33456,25924
33462,22543
33474,617
33475,382424
33478,211047
33486,2509164
33487,879707
33489,643321
33490,4494
33491,6885
33498,994
33499,708
33502,399077
33506,761900
33512,2801
33513,121330
33519,52644
33520,51164
33524,87135
33531,39693
33532,13617
33534,457
33536,623
33541,3536
33546,3204
33549,586
33552,580
33558,62014
33562,10340
33564,8255
33566,20846
33569,52072
33572,8807
33573,92991
33581,177246
33589,86771
33605,91265
33606,25152
33654,168919
33659,1336
33661,2942
33668,27686
33672,6062
33674,866898
33681,8428
33685,6164
33686,4268
33687,4493
33690,13209
33692,944
33693,971
33694,756
33695,351
33697,5219
33704,1086
33708,1187
33709,3671
33710,516
33712,17218
33713,7744
33720,6758
33724,4691
33726,40673
33728,24048
33729,16607
33730,15369
33731,455872
33733,41437
33734,1799
33741,6473
33743,297377
33746,15506
33758,5661
33771,69833
33775,21538
33776,2115
33777,1082
33779,857
33783,62807
33788,16673
33791,749
33795,13329
33797,21370
33798,4682
33803,6359
33806,2286
33808,3894
33811,15231
33814,21215
33818,16174
33820,7735
33834,158022
33836,239486
33839,19397
33840,20141
33845,49856
33850,40657
33871,770
33872,490
33874,757
33889,54403
33899,70689
33902,14842
33926,368604
33929,180826
33936,489
33937,670
33941,543
33948,106639
33949,30365
33950,43095
33957,1006
33958,445
33964,34541
33966,19135
33969,14257
33970,48834
33975,2570
33983,40457
33985,109410
33988,413891
33994,19010
33997,4676
34006,27682
34008,8461
34009,63528
34012,253377
34013,5289
34016,7885
34019,199579
34021,40262
34028,14473
34032,4690
34034,113757
34036,30984
34048,8385
34050,1560
34051,150244
34052,2961
34055,185784
34060,2304
34076,64500
34077,10931
34086,160838
34088,7823
34096,313272
34100,96539
34102,145559
34103,182543
34104,261583
34106,23002
34117,705
34118,507
34120,563
34121,523
34125,20719
34126,114512
34134,1683209
34136,135902
34140,1036
34148,73331
34152,103965
34153,618
34161,86639
34165,6538
34167,8684
34173,3119
34176,269074
34177,64997
34178,8195
34197,7077
34204,22459
34208,7987
34209,55543
34213,154581
34222,1034
34223,3780
34239,2430
34244,3263
34257,19068
34262,143515
34277,75464
34279,309167
34280,651279
34281,506636
34283,5726
34284,44882
34289,20160
34290,13353
34292,1182
34295,10527
34299,58749
34300,138813
34302,3981
34304,2059
34307,536
34314,1952
34321,219836
34323,1071
34324,2395
34325,12177
34332,4073
34337,8922
34338,48445
34346,957
34349,11500
34350,118492
34367,1671
34368,47271
34374,15065
34375,14554
34376,14781
34382,515580
34383,160801
34389,52519
34391,22736
34392,127204
34393,27225
34394,5087
34402,11319
34403,542258
34409,781
34411,12793
34414,132943
34420,43221
34422,423
34427,33344
34428,81333
34430,31700
34437,313586
34438,101394
34439,74244
34440,93356
34443,421330
34445,41661
34447,37829
34449,29477
34451,436981
34453,9643
34454,7360
34464,1053
34465,71413
34467,29864
34471,2301
34474,17801
34475,2990
34480,162725
34481,43686
34489,2099
34494,148674
34497,504702
34498,212307
34501,82930
34502,1348
34503,1564
34504,60584
34513,23848
34514,58752
34519,1010
34522,14041
34525,93223
34532,11127
34533,32630
34534,45947
34537,125841
34538,2726
34539,14351
34540,59337
34541,97815
34542,645387
34543,52358
34544,132209
34547,77979
34548,2767
34549,42117
34550,18886
34552,5408
34561,501368
34565,68549
34566,861188
34572,1654726
34577,1121768
34580,76035
34589,3561
34591,185484
34595,1253
34599,1372583
34602,21867
34604,28171
34607,31292
34612,639115
34614,3721
34615,2799
34618,658890
34620,158465
34623,3707
34625,688
34626,368572
34631,570
34632,636
34633,621
34634,523
34636,334327
34642,27794
34644,10857
34647,16546
34649,7569
34658,79348
34661,3167
34662,477007
34670,7395
34675,19440
34712,230026
34719,456
34720,655
34723,17485
34725,4149
34733,20409
34734,4252
34738,3068
34741,1164
34742,25376
34745,33044
34751,21047
34753,22823
34754,2867
34757,837
34762,840
34765,918
34771,9881
34776,8583
34777,55730
34784,16737
34787,6991
34792,53511
34798,486915
34799,3496
34800,14436
34812,10023
34817,534
34818,5117
34820,8711
34822,542061
34823,43062
34825,193730
34830,19425
34834,29688
34835,2104
34836,4541
34839,61293
34840,778
34849,773
34855,71286
34863,29770
34864,1029
34866,46865
34870,12737
34878,792
34881,494534
34884,25708
34887,705
34888,2007
34893,3415
34901,18455
34902,726446
34903,12636
34904,37120
34905,1813
34907,815
34914,257604
34915,21953
34927,2029
34929,637
34930,1138
34933,1479590
34934,417263
34941,12263
34944,279096
34948,2056
34954,494
34955,512
34957,595
34958,578
34961,4304
34962,51004
34964,189703
34966,61089
34972,28831
34973,116271
34974,5918
34975,4916
34978,12791
34979,1135
34982,537
34984,302146
34992,591
34999,4156
35000,48206
35009,14720
35015,98806
35018,1615
35044,35585
35062,926082
35067,54618
35069,23555
35072,15775
35073,1018510
35075,47202
35076,290064
35078,100408
35079,207212
35081,2703
35082,30514
35086,17037
35110,88671
35111,85492
35113,2203
35114,13642
35115,1121
35118,19309
35120,1143851
35122,25755
35134,18243
35135,12525
35145,102411
35156,933
35158,921
35159,42811
35180,400554
35182,9352
35183,11978
35191,42606
35198,83044
35202,7528
35203,561899
35206,3359
35220,68165
35222,338968
35224,11839
35228,14134
35230,2456
35231,4984
35235,4217
35237,72329
35240,210011
35241,154531
35247,397546
35248,57109
35249,140691
35250,35772
35251,45248
35252,43467
35254,2050
35255,8411
35262,184605
35265,2463
35285,8925
35286,28649
35298,64002
35300,12465
35301,1070
35302,866
35303,1139
35313,17874
35314,49650
35315,24143
35320,43081
35321,38635
35326,1683
35327,11295
35328,2388
35329,2220
35330,222890
35333,75764
35334,7455
35338,126077
35346,5279
35347,5739
35363,215508
35366,540
35369,17702
35370,14384
35376,256563
35382,84299
35383,956
35386,615
35389,501
35390,701
35391,1142
35394,601
35395,539
35399,630
35400,644
35401,555
35402,1027
35403,562
35404,706
35405,966
35406,751
35407,646
35408,699
35409,501
35410,749
35413,339016
35416,1967
35424,13965
35425,11184
35427,77023
35433,804
35434,98590
35447,749
35448,7935
35450,653
35458,4018
35459,199158
35465,1754
35466,393920
35472,3846
35473,3582
35480,4954
35484,216029
35492,959
35501,1380
35503,87054
35507,1261069
35510,2669
35516,1146
35522,4920
35540,82430
35557,459153
35559,10750
35566,25412
35567,8313
35589,79524
35602,19975
35603,5403
35608,270251
35610,529
35624,1337
35626,16176
35629,51516
35631,4927
35635,2595
35639,307153
35645,12630
35652,1375
35658,34394
35672,26215
35673,14881
35676,16968
35677,138680
35678,67015
35686,1323
35706,1569
35709,1539
35712,277254
35714,27032
35720,10412
35730,6170
35739,5647
35740,6291
35747,488
35749,443
35756,143158
35757,58190
35760,2353592
35774,2611
35776,4924
35777,16010
35788,971224
35789,59974
35790,1582429
35798,30839
35805,2729
35806,93370
35814,17867
35815,35442
35818,4423
35821,119957
35823,83627
35828,137166
35834,60581
35835,39915
35838,342410
35839,501508
35840,21256
35842,97210
35843,200931
35847,297428
35848,278833
35849,1639548
35851,430975
35857,44084
35858,424
35860,589384
35868,76939
35880,5912
35883,9387
35889,155501
35905,193888
35909,1064
35923,5634
35928,268801
35932,7011
35946,298854
35949,14999
35952,2066
35960,19873
35964,38031
35965,5404
35968,981469
35971,1757
35972,504960
35975,614
35982,9625
35983,111152
35984,9066
35988,29759
35992,893
35994,668901
35997,41338
35999,5067
36000,21144
36001,36833
36009,23330
36022,8456
36023,256883
36027,245902
36028,389084
36029,20972
36030,853
36032,7219
36037,44687
36038,469273
36039,114646
36040,18680
36043,109285
36049,168540
36077,9987
36083,5786
36094,65040
36097,519
36098,959963
36104,548
36106,309039
36108,47088
36119,4191
36124,177959
36135,1939
36144,74393
36145,1172
36156,3063
36157,1695
36160,9214
36166,3598
36185,5870
36186,6306
36194,2974
36196,5282
36198,60174
36214,115778
36215,41537
36220,229967
36228,2318
36239,5851
36240,8805
36241,7963
36242,5075
36245,80484
36246,5110
36250,15928
36259,42256
36266,237043
36267,28280
36269,2549
36275,46942
36278,632
36280,664
36286,292537
36288,5462
36296,510481
36298,1152
36305,24881
36308,37570
36309,24744
36316,138644
36317,117936
36318,74476
36342,7731
36343,7192
36344,7223
36368,940
36369,29509
36370,25532
36371,26123
36397,47646
36404,1934
36407,586750
36418,2609
36424,6712
36431,51515
36432,251492
36436,4369
36439,27806
36444,5666
36455,37726
36456,2175568
36458,15224
36466,46429
36468,11593
36470,296269
36473,7301
36474,1041631
36475,619852
36480,79077
36483,14886
36485,8291
36491,13251
36492,12239
36497,21889
36498,4918
36500,4416
36502,11070
36510,94569
36511,1179333
36513,33495
36515,22671
36516,172737
36517,58084
36520,2113
36521,3321
36522,48273
36524,25261
36525,62742
36528,1129
36529,3088
36531,4309
36536,10159
36538,72106
36539,34270
36542,5017
36544,3861
36545,7493
36548,186304
36553,8357
36556,3619
36560,45590
36561,5302
36563,507479
36564,8394
36565,33856
36566,2554
36577,3260
36578,567
36587,67530
36593,17011
36616,101935
36618,1917
36622,403
36625,16280
36629,5681
36632,133442
36633,391352
36639,1224
36642,1019
36649,859326
36652,127229
36653,160544
36654,18898
36655,11279
36683,21842
36688,95283
36692,5350
36702,71511
36704,180586
36714,1548
36726,300559
36728,1643
36729,17921
36730,1180
36731,462
36742,1590
36750,1106
36753,1766
36754,169274
36756,5462
36760,2984
36761,2330
36774,960
36777,9412
36783,5718
36784,8604
36789,9505
36792,115612
36793,339884
36796,26173
36797,3099
36798,9543
36800,32211
36803,27974
36805,3538
36816,40756
36817,150356
36823,8576
36824,7495
36825,4311
36827,2470
36828,76551
36833,21830
36838,211935
36840,39478
36847,58981
36848,36638
36855,19240
36858,5466
36861,4812
36862,459685
36864,179475
36871,28066
36873,152732
36875,4033
36882,696074
36884,83456
36885,182626
36888,757
36890,2068
36894,887
36896,746521
36902,83858
36903,160101
36904,181380
36906,123899
36910,3541
36914,20197
36915,59373
36923,66261
36927,39275
36932,4387
36934,75029
36936,140224
36942,1997
36943,69348
36945,17783
36946,401775
36949,719147
36950,60101
36951,20948
36952,3443
36962,83843
36963,15710
36967,5284
36976,19360
36982,8731
36990,78267
36991,2350
36992,40923
36995,3457
36999,225236
37000,1757
37007,121754
37021,94706
37023,17159
37026,1870
37027,44917
37029,29084
37031,16255
37033,131625
37034,5506
37036,12531
37044,6221
37045,14207
37046,7573
37047,14226
37055,279633
37078,105616
37082,1345
37086,771915
37087,40390
37090,6668
37095,330047
37103,29899
37105,774939
37106,22526
37109,8641
37112,1137
37126,9182
37139,19463
37140,50306
37141,646817
37148,4972
37150,28842
37151,2034
37154,44172
37164,9256
37171,477610
37172,10983
37174,2152
37175,20874
37176,9636
37178,6040
37181,5018
37186,1952
37188,42899
37202,211815
37204,12107
37206,43623
37207,11817
37208,229988
37210,721600
37221,72598
37232,31124
37242,894
37245,31243
37247,7644
37254,38905
37256,1283
37258,14184
37259,156543
37262,11544
37264,12983
37265,5031
37268,13873
37272,10302
37277,12445
37278,16011
37281,56333
37283,15626
37286,8519
37291,5420
37292,4529
37293,4667
37302,31620
37303,24480
37304,20976
37305,20923
37306,22255
37307,20150
37311,2285
37320,33160
37324,2739
37334,1085
37338,41350
37341,55574
37345,427528
37347,813256
37348,213581
37349,1120730
37362,18660
37364,27241
37368,839
37374,20146
37377,115501
37379,140593
37388,4920
37393,188675
37395,6488
37396,181379
37398,1782
37402,30856
37403,198404
37407,89053
37408,3545
37422,6952
37423,878
37424,3945
37426,132643
37430,1431032
37433,7413
37435,327483
37436,64938
37438,29372
37440,110191
37441,95688
37442,96601
37446,193458
37447,130606
37448,4497
37449,121678
37450,1728628
37451,228499
37452,769
37458,65075
37475,370137
37476,13355
37481,16295
37484,1489
37487,52753
37490,40956
37491,197679
37492,106139
37496,36820
37497,332740
37498,80972
37501,4328
37504,35629
37505,11974
37509,26063
37510,1520476
37514,128781
37515,137002
37516,12032
37517,302739
37520,1217431
37521,1502020
37522,93861
37525,155356
37527,462
37530,576
37545,580
37547,544
37548,799
37550,571
37551,805
37555,39969
37561,36772
37563,11358
37569,248067
37571,13834
37576,70895
37578,57320
37579,106595
37584,24133
37586,3970
37587,45716
37589,6315
37590,10600
37595,6494
37596,25098
37597,158200
37598,48306
37599,36538
37600,4765
37601,45131
37611,2540
37614,218311
37621,89882
37623,27506
37641,3187
37646,3802
37651,74885
37655,30887
37657,18917
37662,3442
37663,5912
37671,1264
37672,3586
37675,903445
37680,812
37682,19956
37684,2569
37703,11598
37704,17190
37710,3183
37711,38558
37716,97009
37719,96941
37722,119318
37735,14434
37739,3289
37742,2408
37744,324979
37747,9473
37755,6108
37760,17608
37764,21087
37769,7145
37773,31976
37775,462
37776,432
37777,523
37779,1958324
37781,31488
37784,3846
37786,339236
37787,859
37799,879405
37802,638
37804,50795
37806,158729
37814,7014
37822,20183
37823,124954
37825,626
37826,33110
37828,30465
37831,40762
37842,2561
37854,435
37856,1304
37857,1691
37858,7211
37859,6888
37860,7095
37864,7517
37865,2380
37866,3738
37869,44772
37870,36837
37873,22124
37884,27324
37885,74593
37890,45226
37893,22045
37897,33897
37902,30706
37910,9086
37915,1972
37916,14022
37920,119832
37921,24791
37922,2711
37923,1289
37924,50971
37926,131942
37932,118271
37933,1438
37936,59086
37940,31832
37948,1907
37952,67303
37956,188914
37958,52981
37959,43522
37960,2454
37962,31244
37963,15590
37964,66025
37965,299892
37966,27120
37967,15383
37969,1844
37970,7827
37972,200520
37973,6284
37975,51199
37976,491685
37979,84574
37980,4431
37981,109720
37982,749394
37983,33436
37984,434338
37985,117407
37986,111441
37987,604399
37988,9900
37989,204285
37990,4870
37991,1019064
37992,46582
37993,202338
37996,49344
37997,23832
37998,79719
37999,1729296
38000,3007460
38002,45789
38003,630494
38004,19680
38005,27311
38009,11088
38017,1776
38020,37134
38022,5468
38024,1561
38027,23326
38028,2104
38040,772737
38045,679
38050,8422
38059,1444
38061,12413
38062,76232
38063,1073
38068,6187
38078,1128
38080,304610
38081,36510
38083,17444
38084,280699
38085,89449
38088,44056
38089,6516
38091,27728
38098,24975
38101,943466
38104,5412
38145,194668
38149,6777
38150,14907
38154,4153
38157,17602
38161,83044
38162,11165
38163,36103
38177,2741
38179,4489
38180,3244
38181,3804
38186,438019
38198,78784
38199,8573
38201,15224
38203,3875
38211,1465
38212,19815
38217,19175
38226,17980
38234,189744
38235,28215
38249,218845
38251,15449
38254,12522
38256,160187
38262,10194
38268,19382
38276,49998
38284,3105
38285,1419
38291,2959
38292,22592
38295,66750
38297,245271
38301,33568
38302,59425
38313,24205
38325,8152
38328,170460
38329,707675
38331,27106
38333,26012
38337,63900
38349,207130
38353,478
38357,9215
38360,26656
38372,1419
38383,32866
38389,14070
38390,47424
38395,42176
38397,351586
38408,1715764
38409,103333
38410,23283
38413,2248
38414,260320
38419,7653
38422,74402
38424,435
38425,15100
38429,3964
38431,35118
38433,2421
38435,8609
38436,8678
38449,9665
38450,105162
38464,25845
38467,2762
38469,1594
38472,384172
38474,221902
38476,97403
38480,235754
38481,230963
38483,455820
38490,2395
38491,8311
38520,1364
38524,2261751
38527,9930
38528,56085
38529,38724
38530,4600
38533,5267
38536,39077
38540,2009
38544,37841
38545,848
38549,2011
38555,449510
38558,5272
38572,342925
38573,284190
38578,12006
38594,223816
38600,2782
38601,4683
38610,276209
38619,122107
38628,32763
38629,2378
38650,1468
38653,17505
38656,556266
38659,618588
38663,39087
38664,11069
38667,2950
38668,545382
38669,7795
38670,18441
38671,1330553
38672,3054
38673,6412
38674,624
38677,4186
38678,1859
38680,827823
38691,1729147
38693,20301
38699,132537
38700,465
38701,861
38702,684
38707,33659
38710,23069
38712,943
38714,4278
38715,2819
38719,4328
38720,6589
38727,1003
38731,89663
38733,47272
38735,134768
38740,8917
38741,4898
38748,835
38753,338267
38759,352191
38766,496
38767,4784
38768,34839
38770,29409
38773,413
38777,51034
38778,276569
38783,1847
38784,5685
38787,186057
38788,2618
38789,10338
38790,532089
38793,231511
38797,33072
38799,33727
38803,2296
38804,3006
38807,50665
38810,15782
38814,83772
38815,54825
38816,255226
38824,9837
38826,993125
38830,236503
38835,16866
38837,1498
38843,97117
38850,4212
38853,81449
38860,12346
38883,930591
38889,176497
38891,5530
38895,7190
38897,20944
38902,4698
38909,176624
38915,19110
38916,1399
38917,44624
38918,2659
38920,28554
38921,32289
38924,172647
38935,123381
38936,62999
38937,6169
38939,35436
38940,118842
38954,694
38957,1849
38958,18333
38959,152195
38963,25349
38970,550
38971,11817
38972,49765
38977,476
38981,1995
38985,21142
38987,1632
38990,19554
38992,347835
38993,331373
38999,30969
39000,465
39011,4908
39014,28510
39017,473655
39018,952
39020,2050
39024,7955
39026,394004
39027,506
39030,198816
39049,49227
39056,728
39057,2404
39063,166744
39066,3356
39071,164134
39078,5554
39094,12060
39115,2424
39178,4099
39179,473
39183,2516
39184,35121
39194,11832
39195,851862
39196,485367
39198,301110
39199,134651
39208,688
39217,3988
39221,71495
39227,882
39235,62375
39239,44546
39244,6232
39249,3595
39250,1767
39274,15959
39277,3729
39282,10181
39286,692
39290,3225
39292,285417
39295,1082
39298,4945
39315,971
39316,1537
39324,215598
39325,9122
39326,323682
39329,1612
39332,2632
39333,936
39337,47150
39339,1323
39355,109456
39362,1369
39363,1166
39380,10194
39382,6338
39388,88659
39397,15671
39416,2229
39417,53275
39419,2692
39421,13830
39429,3123
39449,515
39456,158588
39457,749
39463,486982
39464,577
39468,307226
39469,110180
39470,24571
39477,36755
39478,20949
39480,18010
39482,2923
39486,148961
39487,13966
39490,2091
39491,271273
39495,58811
39498,460
39506,25464
39519,24885
39523,268977
39527,19888
39531,46157
39533,568274
39534,590415
39535,1302719
39538,5898
39539,194379
39545,46069
39547,725568
39551,948162
39555,204148
39565,568268
39567,48300
39569,116002
39570,136967
39574,24595
39575,288834
39576,285187
39581,1430
39582,27417
39583,61543
39584,20019
39586,270954
39587,1100662
39588,2023
39589,2282
39590,26708
39591,14586
39592,22622
39597,758789
39605,16708
39606,18947
39607,123776
39609,39073
39610,17293
39617,920865
39619,12625
39620,3205
39622,7437
39638,12574
39643,3359
39651,105545
39652,65167
39654,2848
39668,2541
39674,7032
39681,40785
39689,64002
39699,5913
39701,724981
39705,130793
39709,3138
39710,308206
39721,5543
39725,16647
39730,64147
39734,2005
39735,1858
39738,3414
39741,420153
39753,77181
39780,1013
39783,709170
39790,190827
39792,334614
39799,98007
39806,82981
39808,124000
39810,1283
39811,48300
39819,66452
39836,20735
39840,1168
39846,8797
39849,2158
39872,1008
39921,50738
39940,613498
39942,23788
39948,26104
39959,39093
39960,19354
39963,27986
39966,32919
39967,1386
39972,9441
39979,3823
39987,6450
39988,234029
39990,32352
39991,28460
39993,6885
39995,13260
39999,5199
40001,724
40002,537
40004,298593
40005,39542
40010,471492
40013,6217
40014,1420
40024,30470
40028,1984983
40031,18844
40035,1395
40044,4411
40046,368779
40052,659627
40056,300070
40059,168340
40060,365851
40064,57291
40066,2445
40073,4009
40074,67453
40075,61907
40080,50454
40082,32533
40083,71048
40085,11813
40097,5116
40100,13516
40102,46156
40104,1757
40109,4229
40111,14097
40128,130450
40134,14251
40136,21241
40137,7098
40143,2636
40145,17649
40148,46699
40154,13151
40157,4876
40163,680
40165,63501
40166,4198
40167,4538
40176,28034
40178,22498
40179,1626
40180,2341
40181,5345
40192,16378
40196,42737
40197,5965
40202,425
40204,514
40206,69620
40208,3622
40211,26544
40215,90016
40221,919974
40228,15926
40230,67320
40233,6916
40239,36355
40251,1500
40254,33369
40256,41895
40262,300003
40266,6154
40267,18992
40269,101914
40272,22567
40280,11973
40282,1518
40298,20284
40313,29031
40314,25986
40315,13239
40320,8804
40323,15908
40327,7964
40331,12625
40332,24208
40334,7739
40338,1024
40340,1582
40348,1637
40351,88565
40358,32671
40359,119567
40369,10735
40392,128540
40394,7489
40397,213353
40403,19111
40405,5825
40416,105429
40417,507334
40421,235314
40435,24326
40436,202582
40438,6563
40453,105366
40454,594203
40456,1527605
40460,17104
40462,2187
40464,2833
40465,6789
40483,199514
40485,86492
40486,30479
40489,52081
40491,27178
40496,793895
40497,351389
40504,21816
40506,15912
40513,85074
40515,148616
40517,2314
40529,80432
40530,381252
40532,130369
40540,611662
40542,221348
40550,86207
40571,398292
40578,5020
40587,2899
40591,1334819
40594,281220
40595,284545
40597,20099
40602,65488
40610,11706
40613,10035
40615,174075
40623,142248
40646,55653
40651,3565
40656,8499
40659,4391
40661,14829
40667,3194
40677,11925
40679,111528
40682,102184
40693,2190
40708,217805
40712,5832
40714,1910
40716,328178
40730,143955
40733,6992
40734,6679
40735,9257
40738,24058
40746,143302
40747,22051
40748,2516860
40749,4758
40750,577894
40755,4702
40761,10420
40763,15821
40769,2576
40776,808758
40780,2338
40783,40201
40784,74943
40786,41415
40787,422862
40799,969
40803,62061
40806,3239
40807,29597
40814,32430
40815,210921
40833,15243
40835,4565
40839,979906
40841,41961
40842,66906
40849,25424
40850,10604
40852,1033659
40853,23905
40854,11616
40858,97115
40861,22241
40873,10711
40879,77657
40881,25862
40890,2780
40894,7327
40897,25789
40901,6051
40902,529691
40906,72471
40907,149642
